year,carrier,hour,minute,time_hour,seconds
2013,AA,8,20,2013-07-31T08:00:00Z,:00
2013,B6,8,15,2013-07-31T08:00:00Z,:00
2013,US,8,15,2013-07-31T08:00:00Z,:00
2013,DL,8,15,2013-07-31T08:00:00Z,:00
2013,DL,8,15,2013-07-31T08:00:00Z,:00
2013,DL,8,10,2013-07-31T08:00:00Z,:00
2013,EV,8,20,2013-07-31T08:00:00Z,:00
2013,9E,8,20,2013-07-31T08:00:00Z,:00
2013,EV,8,8,2013-07-31T08:00:00Z,:00
2013,EV,8,25,2013-07-31T08:00:00Z,:00
2013,MQ,8,30,2013-07-31T08:00:00Z,:00
2013,9E,8,30,2013-07-31T08:00:00Z,:00
2013,MQ,8,30,2013-07-31T08:00:00Z,:00
2013,US,8,25,2013-07-31T08:00:00Z,:00
2013,DL,8,25,2013-07-31T08:00:00Z,:00
2013,EV,8,30,2013-07-31T08:00:00Z,:00
2013,DL,8,29,2013-07-31T08:00:00Z,:00
2013,9E,8,29,2013-07-31T08:00:00Z,:00
2013,AA,8,25,2013-07-31T08:00:00Z,:00
2013,UA,8,27,2013-07-31T08:00:00Z,:00
2013,EV,8,30,2013-07-31T08:00:00Z,:00
2013,UA,8,29,2013-07-31T08:00:00Z,:00
2013,UA,8,30,2013-07-31T08:00:00Z,:00
2013,EV,8,20,2013-07-31T08:00:00Z,:00
2013,UA,8,40,2013-07-31T08:00:00Z,:00
2013,AA,8,30,2013-07-31T08:00:00Z,:00
2013,MQ,8,40,2013-07-31T08:00:00Z,:00
2013,EV,8,35,2013-07-31T08:00:00Z,:00
2013,B6,8,36,2013-07-31T08:00:00Z,:00
2013,B6,8,35,2013-07-31T08:00:00Z,:00
2013,B6,8,34,2013-07-31T08:00:00Z,:00
2013,UA,8,40,2013-07-31T08:00:00Z,:00
2013,EV,8,30,2013-07-31T08:00:00Z,:00
2013,EV,8,41,2013-07-31T08:00:00Z,:00
2013,US,8,45,2013-07-31T08:00:00Z,:00
2013,UA,8,42,2013-07-31T08:00:00Z,:00
2013,EV,8,44,2013-07-31T08:00:00Z,:00
2013,EV,8,49,2013-07-31T08:00:00Z,:00
2013,AA,8,50,2013-07-31T08:00:00Z,:00
2013,DL,8,50,2013-07-31T08:00:00Z,:00
2013,9E,8,50,2013-07-31T08:00:00Z,:00
2013,B6,9,0,2013-07-31T09:00:00Z,:00
2013,UA,8,53,2013-07-31T08:00:00Z,:00
2013,UA,9,0,2013-07-31T09:00:00Z,:00
2013,B6,8,53,2013-07-31T08:00:00Z,:00
2013,B6,9,0,2013-07-31T09:00:00Z,:00
2013,US,9,0,2013-07-31T09:00:00Z,:00
2013,UA,8,55,2013-07-31T08:00:00Z,:00
2013,UA,8,53,2013-07-31T08:00:00Z,:00
2013,DL,9,0,2013-07-31T09:00:00Z,:00
2013,B6,9,1,2013-07-31T09:00:00Z,:00
2013,UA,9,0,2013-07-31T09:00:00Z,:00
2013,DL,9,5,2013-07-31T09:00:00Z,:00
2013,AA,9,0,2013-07-31T09:00:00Z,:00
2013,US,9,0,2013-07-31T09:00:00Z,:00
2013,EV,9,0,2013-07-31T09:00:00Z,:00
2013,AA,8,55,2013-07-31T08:00:00Z,:00
2013,DL,8,59,2013-07-31T08:00:00Z,:00
2013,DL,9,5,2013-07-31T09:00:00Z,:00
2013,DL,9,0,2013-07-31T09:00:00Z,:00
2013,B6,9,5,2013-07-31T09:00:00Z,:00
2013,UA,9,1,2013-07-31T09:00:00Z,:00
2013,EV,9,10,2013-07-31T09:00:00Z,:00
2013,UA,9,0,2013-07-31T09:00:00Z,:00
2013,EV,9,1,2013-07-31T09:00:00Z,:00
2013,VX,9,15,2013-07-31T09:00:00Z,:00
2013,MQ,9,15,2013-07-31T09:00:00Z,:00
2013,AA,9,15,2013-07-31T09:00:00Z,:00
2013,DL,9,15,2013-07-31T09:00:00Z,:00
2013,EV,9,20,2013-07-31T09:00:00Z,:00
2013,AA,9,20,2013-07-31T09:00:00Z,:00
2013,UA,9,10,2013-07-31T09:00:00Z,:00
2013,DL,9,15,2013-07-31T09:00:00Z,:00
2013,B6,9,30,2013-07-31T09:00:00Z,:00
2013,EV,9,29,2013-07-31T09:00:00Z,:00
2013,B6,9,29,2013-07-31T09:00:00Z,:00
2013,UA,9,15,2013-07-31T09:00:00Z,:00
2013,B6,6,8,2013-07-31T06:00:00Z,:00
2013,B6,9,30,2013-07-31T09:00:00Z,:00
2013,VX,9,25,2013-07-31T09:00:00Z,:00
2013,WN,9,30,2013-07-31T09:00:00Z,:00
2013,DL,8,25,2013-07-31T08:00:00Z,:00
2013,B6,9,30,2013-07-31T09:00:00Z,:00
2013,B6,9,35,2013-07-31T09:00:00Z,:00
2013,B6,9,33,2013-07-31T09:00:00Z,:00
2013,DL,9,30,2013-07-31T09:00:00Z,:00
2013,9E,9,40,2013-07-31T09:00:00Z,:00
2013,9E,9,40,2013-07-31T09:00:00Z,:00
2013,WN,9,40,2013-07-31T09:00:00Z,:00
2013,AA,9,45,2013-07-31T09:00:00Z,:00
2013,WN,9,45,2013-07-31T09:00:00Z,:00
2013,MQ,9,50,2013-07-31T09:00:00Z,:00
2013,VX,9,50,2013-07-31T09:00:00Z,:00
2013,MQ,9,55,2013-07-31T09:00:00Z,:00
2013,EV,9,44,2013-07-31T09:00:00Z,:00
2013,UA,9,34,2013-07-31T09:00:00Z,:00
2013,AA,9,45,2013-07-31T09:00:00Z,:00
2013,9E,9,55,2013-07-31T09:00:00Z,:00
2013,EV,10,0,2013-07-31T10:00:00Z,:00
2013,AA,9,55,2013-07-31T09:00:00Z,:00
2013,B6,9,59,2013-07-31T09:00:00Z,:00
2013,US,9,59,2013-07-31T09:00:00Z,:00
2013,UA,9,50,2013-07-31T09:00:00Z,:00
2013,US,10,0,2013-07-31T10:00:00Z,:00
2013,UA,10,0,2013-07-31T10:00:00Z,:00
2013,US,10,0,2013-07-31T10:00:00Z,:00
2013,DL,10,0,2013-07-31T10:00:00Z,:00
2013,HA,10,0,2013-07-31T10:00:00Z,:00
2013,UA,10,0,2013-07-31T10:00:00Z,:00
2013,DL,9,0,2013-07-31T09:00:00Z,:00
2013,DL,10,8,2013-07-31T10:00:00Z,:00
2013,FL,10,3,2013-07-31T10:00:00Z,:00
2013,B6,9,59,2013-07-31T09:00:00Z,:00
2013,MQ,10,5,2013-07-31T10:00:00Z,:00
2013,EV,10,15,2013-07-31T10:00:00Z,:00
2013,US,10,15,2013-07-31T10:00:00Z,:00
2013,UA,10,15,2013-07-31T10:00:00Z,:00
2013,UA,10,13,2013-07-31T10:00:00Z,:00
2013,B6,10,17,2013-07-31T10:00:00Z,:00
2013,EV,9,59,2013-07-31T09:00:00Z,:00
2013,AA,10,25,2013-07-31T10:00:00Z,:00
2013,US,10,20,2013-07-31T10:00:00Z,:00
2013,DL,10,0,2013-07-31T10:00:00Z,:00
2013,DL,10,30,2013-07-31T10:00:00Z,:00
2013,US,10,29,2013-07-31T10:00:00Z,:00
2013,EV,10,30,2013-07-31T10:00:00Z,:00
2013,EV,10,14,2013-07-31T10:00:00Z,:00
2013,B6,10,25,2013-07-31T10:00:00Z,:00
2013,DL,10,30,2013-07-31T10:00:00Z,:00
2013,EV,10,30,2013-07-31T10:00:00Z,:00
2013,US,10,25,2013-07-31T10:00:00Z,:00
2013,UA,10,30,2013-07-31T10:00:00Z,:00
2013,EV,10,34,2013-07-31T10:00:00Z,:00
2013,B6,10,29,2013-07-31T10:00:00Z,:00
2013,B6,10,35,2013-07-31T10:00:00Z,:00
2013,B6,10,29,2013-07-31T10:00:00Z,:00
2013,EV,10,38,2013-07-31T10:00:00Z,:00
2013,AA,10,30,2013-07-31T10:00:00Z,:00
2013,AA,10,35,2013-07-31T10:00:00Z,:00
2013,EV,10,29,2013-07-31T10:00:00Z,:00
2013,EV,9,59,2013-07-31T09:00:00Z,:00
2013,EV,10,40,2013-07-31T10:00:00Z,:00
2013,UA,10,28,2013-07-31T10:00:00Z,:00
2013,EV,10,44,2013-07-31T10:00:00Z,:00
2013,DL,10,55,2013-07-31T10:00:00Z,:00
2013,DL,10,55,2013-07-31T10:00:00Z,:00
2013,B6,10,55,2013-07-31T10:00:00Z,:00
2013,US,11,0,2013-07-31T11:00:00Z,:00
2013,MQ,10,55,2013-07-31T10:00:00Z,:00
2013,DL,11,0,2013-07-31T11:00:00Z,:00
2013,DL,11,0,2013-07-31T11:00:00Z,:00
2013,DL,11,0,2013-07-31T11:00:00Z,:00
2013,US,11,0,2013-07-31T11:00:00Z,:00
2013,EV,11,0,2013-07-31T11:00:00Z,:00
2013,UA,11,0,2013-07-31T11:00:00Z,:00
2013,DL,11,5,2013-07-31T11:00:00Z,:00
2013,MQ,11,0,2013-07-31T11:00:00Z,:00
2013,UA,10,0,2013-07-31T10:00:00Z,:00
2013,UA,10,49,2013-07-31T10:00:00Z,:00
2013,DL,11,10,2013-07-31T11:00:00Z,:00
2013,B6,10,55,2013-07-31T10:00:00Z,:00
2013,UA,11,3,2013-07-31T11:00:00Z,:00
2013,WN,11,10,2013-07-31T11:00:00Z,:00
2013,MQ,11,15,2013-07-31T11:00:00Z,:00
2013,UA,11,17,2013-07-31T11:00:00Z,:00
2013,B6,11,10,2013-07-31T11:00:00Z,:00
2013,B6,11,15,2013-07-31T11:00:00Z,:00
2013,MQ,11,15,2013-07-31T11:00:00Z,:00
2013,AA,11,15,2013-07-31T11:00:00Z,:00
2013,EV,11,15,2013-07-31T11:00:00Z,:00
2013,B6,11,20,2013-07-31T11:00:00Z,:00
2013,AA,11,15,2013-07-31T11:00:00Z,:00
2013,B6,11,25,2013-07-31T11:00:00Z,:00
2013,B6,11,25,2013-07-31T11:00:00Z,:00
2013,UA,11,25,2013-07-31T11:00:00Z,:00
2013,YV,11,36,2013-07-31T11:00:00Z,:00
2013,AA,11,25,2013-07-31T11:00:00Z,:00
2013,UA,11,30,2013-07-31T11:00:00Z,:00
2013,US,11,30,2013-07-31T11:00:00Z,:00
2013,DL,11,35,2013-07-31T11:00:00Z,:00
2013,VX,10,30,2013-07-31T10:00:00Z,:00
2013,UA,11,35,2013-07-31T11:00:00Z,:00
2013,WN,11,0,2013-07-31T11:00:00Z,:00
2013,DL,11,35,2013-07-31T11:00:00Z,:00
2013,MQ,8,29,2013-07-31T08:00:00Z,:00
2013,B6,11,39,2013-07-31T11:00:00Z,:00
2013,EV,11,44,2013-07-31T11:00:00Z,:00
2013,AA,11,45,2013-07-31T11:00:00Z,:00
2013,DL,11,45,2013-07-31T11:00:00Z,:00
2013,MQ,11,55,2013-07-31T11:00:00Z,:00
2013,EV,12,0,2013-07-31T12:00:00Z,:00
2013,VX,10,30,2013-07-31T10:00:00Z,:00
2013,WN,11,55,2013-07-31T11:00:00Z,:00
2013,EV,11,55,2013-07-31T11:00:00Z,:00
2013,EV,11,58,2013-07-31T11:00:00Z,:00
2013,EV,11,53,2013-07-31T11:00:00Z,:00
2013,AA,11,55,2013-07-31T11:00:00Z,:00
2013,US,12,0,2013-07-31T12:00:00Z,:00
2013,UA,12,0,2013-07-31T12:00:00Z,:00
2013,US,12,0,2013-07-31T12:00:00Z,:00
2013,MQ,12,0,2013-07-31T12:00:00Z,:00
2013,DL,11,55,2013-07-31T11:00:00Z,:00
2013,DL,12,0,2013-07-31T12:00:00Z,:00
2013,WN,12,0,2013-07-31T12:00:00Z,:00
2013,UA,12,0,2013-07-31T12:00:00Z,:00
2013,EV,12,0,2013-07-31T12:00:00Z,:00
2013,MQ,11,59,2013-07-31T11:00:00Z,:00
2013,AA,12,0,2013-07-31T12:00:00Z,:00
2013,DL,12,0,2013-07-31T12:00:00Z,:00
2013,DL,12,0,2013-07-31T12:00:00Z,:00
2013,EV,12,0,2013-07-31T12:00:00Z,:00
2013,MQ,11,45,2013-07-31T11:00:00Z,:00
2013,EV,12,0,2013-07-31T12:00:00Z,:00
2013,9E,11,59,2013-07-31T11:00:00Z,:00
2013,UA,12,3,2013-07-31T12:00:00Z,:00
2013,UA,12,0,2013-07-31T12:00:00Z,:00
2013,B6,12,8,2013-07-31T12:00:00Z,:00
2013,AA,12,10,2013-07-31T12:00:00Z,:00
2013,UA,12,9,2013-07-31T12:00:00Z,:00
2013,B6,12,9,2013-07-31T12:00:00Z,:00
2013,US,12,0,2013-07-31T12:00:00Z,:00
2013,AA,12,10,2013-07-31T12:00:00Z,:00
2013,DL,12,30,2013-07-31T12:00:00Z,:00
2013,B6,12,30,2013-07-31T12:00:00Z,:00
2013,EV,12,30,2013-07-31T12:00:00Z,:00
2013,9E,12,30,2013-07-31T12:00:00Z,:00
2013,WN,12,25,2013-07-31T12:00:00Z,:00
2013,UA,12,37,2013-07-31T12:00:00Z,:00
2013,B6,12,41,2013-07-31T12:00:00Z,:00
2013,UA,11,33,2013-07-31T11:00:00Z,:00
2013,UA,12,37,2013-07-31T12:00:00Z,:00
2013,EV,12,45,2013-07-31T12:00:00Z,:00
2013,MQ,11,55,2013-07-31T11:00:00Z,:00
2013,B6,12,42,2013-07-31T12:00:00Z,:00
2013,AA,12,45,2013-07-31T12:00:00Z,:00
2013,WN,12,45,2013-07-31T12:00:00Z,:00
2013,WN,12,30,2013-07-31T12:00:00Z,:00
2013,EV,12,44,2013-07-31T12:00:00Z,:00
2013,EV,12,44,2013-07-31T12:00:00Z,:00
2013,AA,12,45,2013-07-31T12:00:00Z,:00
2013,B6,12,50,2013-07-31T12:00:00Z,:00
2013,DL,12,50,2013-07-31T12:00:00Z,:00
2013,MQ,12,50,2013-07-31T12:00:00Z,:00
2013,UA,12,49,2013-07-31T12:00:00Z,:00
2013,DL,12,50,2013-07-31T12:00:00Z,:00
2013,DL,12,59,2013-07-31T12:00:00Z,:00
2013,EV,12,40,2013-07-31T12:00:00Z,:00
2013,EV,13,0,2013-07-31T13:00:00Z,:00
2013,US,13,0,2013-07-31T13:00:00Z,:00
2013,MQ,13,0,2013-07-31T13:00:00Z,:00
2013,MQ,12,55,2013-07-31T12:00:00Z,:00
2013,US,13,0,2013-07-31T13:00:00Z,:00
2013,WN,12,55,2013-07-31T12:00:00Z,:00
2013,UA,12,55,2013-07-31T12:00:00Z,:00
2013,EV,13,0,2013-07-31T13:00:00Z,:00
2013,VX,13,0,2013-07-31T13:00:00Z,:00
2013,AA,13,0,2013-07-31T13:00:00Z,:00
2013,MQ,12,5,2013-07-31T12:00:00Z,:00
2013,VX,13,0,2013-07-31T13:00:00Z,:00
2013,EV,13,2,2013-07-31T13:00:00Z,:00
2013,UA,12,55,2013-07-31T12:00:00Z,:00
2013,UA,13,0,2013-07-31T13:00:00Z,:00
2013,UA,13,10,2013-07-31T13:00:00Z,:00
2013,UA,13,10,2013-07-31T13:00:00Z,:00
2013,UA,12,55,2013-07-31T12:00:00Z,:00
2013,B6,13,14,2013-07-31T13:00:00Z,:00
2013,US,13,15,2013-07-31T13:00:00Z,:00
2013,UA,13,15,2013-07-31T13:00:00Z,:00
2013,AA,13,15,2013-07-31T13:00:00Z,:00
2013,9E,13,28,2013-07-31T13:00:00Z,:00
2013,MQ,13,25,2013-07-31T13:00:00Z,:00
2013,US,12,59,2013-07-31T12:00:00Z,:00
2013,WN,13,5,2013-07-31T13:00:00Z,:00
2013,FL,13,10,2013-07-31T13:00:00Z,:00
2013,F9,13,25,2013-07-31T13:00:00Z,:00
2013,EV,13,15,2013-07-31T13:00:00Z,:00
2013,B6,13,30,2013-07-31T13:00:00Z,:00
2013,B6,13,30,2013-07-31T13:00:00Z,:00
2013,UA,12,40,2013-07-31T12:00:00Z,:00
2013,B6,12,39,2013-07-31T12:00:00Z,:00
2013,MQ,13,25,2013-07-31T13:00:00Z,:00
2013,DL,13,30,2013-07-31T13:00:00Z,:00
2013,UA,13,25,2013-07-31T13:00:00Z,:00
2013,UA,13,25,2013-07-31T13:00:00Z,:00
2013,AA,13,40,2013-07-31T13:00:00Z,:00
2013,B6,13,30,2013-07-31T13:00:00Z,:00
2013,AA,12,45,2013-07-31T12:00:00Z,:00
2013,EV,13,39,2013-07-31T13:00:00Z,:00
2013,EV,13,21,2013-07-31T13:00:00Z,:00
2013,B6,13,38,2013-07-31T13:00:00Z,:00
2013,WN,13,40,2013-07-31T13:00:00Z,:00
2013,AA,13,45,2013-07-31T13:00:00Z,:00
2013,B6,13,48,2013-07-31T13:00:00Z,:00
2013,EV,13,17,2013-07-31T13:00:00Z,:00
2013,UA,13,49,2013-07-31T13:00:00Z,:00
2013,B6,13,54,2013-07-31T13:00:00Z,:00
2013,B6,13,50,2013-07-31T13:00:00Z,:00
2013,WN,13,40,2013-07-31T13:00:00Z,:00
2013,US,13,59,2013-07-31T13:00:00Z,:00
2013,MQ,13,55,2013-07-31T13:00:00Z,:00
2013,MQ,13,35,2013-07-31T13:00:00Z,:00
2013,DL,13,47,2013-07-31T13:00:00Z,:00
2013,DL,13,59,2013-07-31T13:00:00Z,:00
2013,US,14,0,2013-07-31T14:00:00Z,:00
2013,B6,13,59,2013-07-31T13:00:00Z,:00
2013,AA,13,59,2013-07-31T13:00:00Z,:00
2013,EV,14,6,2013-07-31T14:00:00Z,:00
2013,UA,13,59,2013-07-31T13:00:00Z,:00
2013,EV,14,6,2013-07-31T14:00:00Z,:00
2013,EV,14,15,2013-07-31T14:00:00Z,:00
2013,DL,14,15,2013-07-31T14:00:00Z,:00
2013,FL,14,10,2013-07-31T14:00:00Z,:00
2013,DL,13,59,2013-07-31T13:00:00Z,:00
2013,MQ,14,20,2013-07-31T14:00:00Z,:00
2013,EV,14,25,2013-07-31T14:00:00Z,:00
2013,FL,14,30,2013-07-31T14:00:00Z,:00
2013,B6,13,15,2013-07-31T13:00:00Z,:00
2013,B6,14,11,2013-07-31T14:00:00Z,:00
2013,B6,14,25,2013-07-31T14:00:00Z,:00
2013,EV,14,30,2013-07-31T14:00:00Z,:00
2013,UA,14,30,2013-07-31T14:00:00Z,:00
2013,EV,14,30,2013-07-31T14:00:00Z,:00
2013,MQ,14,29,2013-07-31T14:00:00Z,:00
2013,UA,13,59,2013-07-31T13:00:00Z,:00
2013,DL,14,39,2013-07-31T14:00:00Z,:00
2013,B6,14,0,2013-07-31T14:00:00Z,:00
2013,UA,13,50,2013-07-31T13:00:00Z,:00
2013,DL,14,40,2013-07-31T14:00:00Z,:00
2013,EV,14,31,2013-07-31T14:00:00Z,:00
2013,UA,14,46,2013-07-31T14:00:00Z,:00
2013,DL,14,41,2013-07-31T14:00:00Z,:00
2013,9E,14,45,2013-07-31T14:00:00Z,:00
2013,UA,14,45,2013-07-31T14:00:00Z,:00
2013,B6,14,45,2013-07-31T14:00:00Z,:00
2013,B6,14,30,2013-07-31T14:00:00Z,:00
2013,EV,14,54,2013-07-31T14:00:00Z,:00
2013,EV,14,48,2013-07-31T14:00:00Z,:00
2013,US,14,50,2013-07-31T14:00:00Z,:00
2013,UA,14,48,2013-07-31T14:00:00Z,:00
2013,9E,14,50,2013-07-31T14:00:00Z,:00
2013,AA,14,55,2013-07-31T14:00:00Z,:00
2013,AA,14,55,2013-07-31T14:00:00Z,:00
2013,MQ,14,55,2013-07-31T14:00:00Z,:00
2013,UA,14,52,2013-07-31T14:00:00Z,:00
2013,DL,14,55,2013-07-31T14:00:00Z,:00
2013,EV,14,17,2013-07-31T14:00:00Z,:00
2013,9E,14,55,2013-07-31T14:00:00Z,:00
2013,UA,14,56,2013-07-31T14:00:00Z,:00
2013,UA,14,48,2013-07-31T14:00:00Z,:00
2013,AA,14,55,2013-07-31T14:00:00Z,:00
2013,US,15,0,2013-07-31T15:00:00Z,:00
2013,UA,14,59,2013-07-31T14:00:00Z,:00
2013,B6,15,0,2013-07-31T15:00:00Z,:00
2013,EV,15,0,2013-07-31T15:00:00Z,:00
2013,AA,14,45,2013-07-31T14:00:00Z,:00
2013,AA,15,5,2013-07-31T15:00:00Z,:00
2013,AA,15,0,2013-07-31T15:00:00Z,:00
2013,B6,14,59,2013-07-31T14:00:00Z,:00
2013,DL,14,55,2013-07-31T14:00:00Z,:00
2013,9E,14,59,2013-07-31T14:00:00Z,:00
2013,US,15,0,2013-07-31T15:00:00Z,:00
2013,UA,14,59,2013-07-31T14:00:00Z,:00
2013,EV,15,3,2013-07-31T15:00:00Z,:00
2013,AA,13,45,2013-07-31T13:00:00Z,:00
2013,US,15,0,2013-07-31T15:00:00Z,:00
2013,MQ,14,59,2013-07-31T14:00:00Z,:00
2013,DL,14,59,2013-07-31T14:00:00Z,:00
2013,DL,15,5,2013-07-31T15:00:00Z,:00
2013,MQ,14,55,2013-07-31T14:00:00Z,:00
2013,UA,14,59,2013-07-31T14:00:00Z,:00
2013,EV,14,53,2013-07-31T14:00:00Z,:00
2013,B6,14,53,2013-07-31T14:00:00Z,:00
2013,UA,15,5,2013-07-31T15:00:00Z,:00
2013,DL,14,59,2013-07-31T14:00:00Z,:00
2013,EV,15,13,2013-07-31T15:00:00Z,:00
2013,AA,15,0,2013-07-31T15:00:00Z,:00
2013,B6,14,30,2013-07-31T14:00:00Z,:00
2013,MQ,14,55,2013-07-31T14:00:00Z,:00
2013,UA,14,49,2013-07-31T14:00:00Z,:00
2013,DL,15,15,2013-07-31T15:00:00Z,:00
2013,UA,15,10,2013-07-31T15:00:00Z,:00
2013,MQ,15,10,2013-07-31T15:00:00Z,:00
2013,EV,15,20,2013-07-31T15:00:00Z,:00
2013,EV,13,33,2013-07-31T13:00:00Z,:00
2013,AA,15,20,2013-07-31T15:00:00Z,:00
2013,UA,15,20,2013-07-31T15:00:00Z,:00
2013,UA,15,20,2013-07-31T15:00:00Z,:00
2013,UA,15,21,2013-07-31T15:00:00Z,:00
2013,AA,10,30,2013-07-31T10:00:00Z,:00
2013,MQ,15,35,2013-07-31T15:00:00Z,:00
2013,MQ,15,25,2013-07-31T15:00:00Z,:00
2013,DL,15,30,2013-07-31T15:00:00Z,:00
2013,EV,15,10,2013-07-31T15:00:00Z,:00
2013,UA,15,29,2013-07-31T15:00:00Z,:00
2013,DL,15,30,2013-07-31T15:00:00Z,:00
2013,9E,14,35,2013-07-31T14:00:00Z,:00
2013,DL,15,30,2013-07-31T15:00:00Z,:00
2013,EV,15,0,2013-07-31T15:00:00Z,:00
2013,UA,15,19,2013-07-31T15:00:00Z,:00
2013,MQ,15,25,2013-07-31T15:00:00Z,:00
2013,AA,15,30,2013-07-31T15:00:00Z,:00
2013,MQ,15,40,2013-07-31T15:00:00Z,:00
2013,WN,15,30,2013-07-31T15:00:00Z,:00
2013,US,15,40,2013-07-31T15:00:00Z,:00
2013,DL,15,45,2013-07-31T15:00:00Z,:00
2013,UA,15,40,2013-07-31T15:00:00Z,:00
2013,MQ,15,45,2013-07-31T15:00:00Z,:00
2013,DL,15,45,2013-07-31T15:00:00Z,:00
2013,DL,15,43,2013-07-31T15:00:00Z,:00
2013,EV,14,45,2013-07-31T14:00:00Z,:00
2013,EV,14,29,2013-07-31T14:00:00Z,:00
2013,B6,15,29,2013-07-31T15:00:00Z,:00
2013,MQ,15,45,2013-07-31T15:00:00Z,:00
2013,9E,14,50,2013-07-31T14:00:00Z,:00
2013,US,15,40,2013-07-31T15:00:00Z,:00
2013,AA,15,45,2013-07-31T15:00:00Z,:00
2013,DL,15,45,2013-07-31T15:00:00Z,:00
2013,9E,15,50,2013-07-31T15:00:00Z,:00
2013,EV,15,50,2013-07-31T15:00:00Z,:00
2013,AA,15,50,2013-07-31T15:00:00Z,:00
2013,UA,15,42,2013-07-31T15:00:00Z,:00
2013,B6,15,55,2013-07-31T15:00:00Z,:00
2013,AA,15,20,2013-07-31T15:00:00Z,:00
2013,UA,15,52,2013-07-31T15:00:00Z,:00
2013,UA,15,44,2013-07-31T15:00:00Z,:00
2013,EV,15,59,2013-07-31T15:00:00Z,:00
2013,EV,16,4,2013-07-31T16:00:00Z,:00
2013,WN,15,55,2013-07-31T15:00:00Z,:00
2013,DL,16,0,2013-07-31T16:00:00Z,:00
2013,DL,16,0,2013-07-31T16:00:00Z,:00
2013,DL,15,55,2013-07-31T15:00:00Z,:00
2013,EV,16,0,2013-07-31T16:00:00Z,:00
2013,EV,15,45,2013-07-31T15:00:00Z,:00
2013,B6,15,59,2013-07-31T15:00:00Z,:00
2013,US,16,0,2013-07-31T16:00:00Z,:00
2013,EV,15,55,2013-07-31T15:00:00Z,:00
2013,9E,15,59,2013-07-31T15:00:00Z,:00
2013,B6,14,40,2013-07-31T14:00:00Z,:00
2013,B6,16,0,2013-07-31T16:00:00Z,:00
2013,UA,15,59,2013-07-31T15:00:00Z,:00
2013,EV,16,10,2013-07-31T16:00:00Z,:00
2013,MQ,16,0,2013-07-31T16:00:00Z,:00
2013,UA,15,40,2013-07-31T15:00:00Z,:00
2013,DL,15,45,2013-07-31T15:00:00Z,:00
2013,US,16,0,2013-07-31T16:00:00Z,:00
2013,YV,16,5,2013-07-31T16:00:00Z,:00
2013,AA,16,5,2013-07-31T16:00:00Z,:00
2013,MQ,15,30,2013-07-31T15:00:00Z,:00
2013,DL,15,59,2013-07-31T15:00:00Z,:00
2013,9E,16,15,2013-07-31T16:00:00Z,:00
2013,MQ,16,10,2013-07-31T16:00:00Z,:00
2013,UA,15,0,2013-07-31T15:00:00Z,:00
2013,DL,15,59,2013-07-31T15:00:00Z,:00
2013,9E,16,15,2013-07-31T16:00:00Z,:00
2013,EV,16,17,2013-07-31T16:00:00Z,:00
2013,EV,16,4,2013-07-31T16:00:00Z,:00
2013,AA,16,20,2013-07-31T16:00:00Z,:00
2013,WN,15,50,2013-07-31T15:00:00Z,:00
2013,DL,16,20,2013-07-31T16:00:00Z,:00
2013,DL,15,35,2013-07-31T15:00:00Z,:00
2013,B6,16,20,2013-07-31T16:00:00Z,:00
2013,MQ,16,30,2013-07-31T16:00:00Z,:00
2013,9E,15,55,2013-07-31T15:00:00Z,:00
2013,MQ,16,25,2013-07-31T16:00:00Z,:00
2013,EV,16,24,2013-07-31T16:00:00Z,:00
2013,DL,16,30,2013-07-31T16:00:00Z,:00
2013,9E,14,50,2013-07-31T14:00:00Z,:00
2013,AA,16,30,2013-07-31T16:00:00Z,:00
2013,B6,14,29,2013-07-31T14:00:00Z,:00
2013,DL,16,25,2013-07-31T16:00:00Z,:00
2013,9E,16,25,2013-07-31T16:00:00Z,:00
2013,9E,16,20,2013-07-31T16:00:00Z,:00
2013,B6,16,35,2013-07-31T16:00:00Z,:00
2013,US,16,29,2013-07-31T16:00:00Z,:00
2013,B6,16,30,2013-07-31T16:00:00Z,:00
2013,B6,16,30,2013-07-31T16:00:00Z,:00
2013,EV,15,20,2013-07-31T15:00:00Z,:00
2013,VX,16,30,2013-07-31T16:00:00Z,:00
2013,DL,16,5,2013-07-31T16:00:00Z,:00
2013,EV,16,43,2013-07-31T16:00:00Z,:00
2013,B6,16,36,2013-07-31T16:00:00Z,:00
2013,B6,15,35,2013-07-31T15:00:00Z,:00
2013,MQ,16,40,2013-07-31T16:00:00Z,:00
2013,9E,16,45,2013-07-31T16:00:00Z,:00
2013,DL,16,50,2013-07-31T16:00:00Z,:00
2013,B6,16,29,2013-07-31T16:00:00Z,:00
2013,WN,16,45,2013-07-31T16:00:00Z,:00
2013,DL,16,15,2013-07-31T16:00:00Z,:00
2013,EV,16,35,2013-07-31T16:00:00Z,:00
2013,B6,16,29,2013-07-31T16:00:00Z,:00
2013,B6,16,35,2013-07-31T16:00:00Z,:00
2013,EV,15,20,2013-07-31T15:00:00Z,:00
2013,US,16,55,2013-07-31T16:00:00Z,:00
2013,US,17,0,2013-07-31T17:00:00Z,:00
2013,MQ,17,0,2013-07-31T17:00:00Z,:00
2013,EV,16,59,2013-07-31T16:00:00Z,:00
2013,AA,17,5,2013-07-31T17:00:00Z,:00
2013,AA,16,55,2013-07-31T16:00:00Z,:00
